1box,1sub,2box,2sub,3box,3sub,4box,4sub,prob,prob_t
0000,0000,0000,0000,0000,0000,8747,8755,4000,b
0000,0000,0000,0000,0000,0000,8758,9646,8000,c
0000,0000,0000,0000,0000,0000,964a,9658,10000,d
0000,0000,0000,0000,0000,0000,965b,965b,40000,e
0000,0000,0000,0000,0000,0000,965e,975a,80000,f
0000,0000,0000,0000,0000,0000,8754,8746,1000,a
0000,0000,0000,0000,0000,0000,8747,8755,2000,b
0000,0000,0000,0000,0000,0000,8758,9646,4000,c
0000,0000,0000,0000,0000,0000,964a,9658,8000,d
0000,0000,0000,0000,0000,0000,965b,965b,20000,e
0000,0000,0000,0000,0000,0000,965e,975a,40000,f
0000,0000,0000,0000,0000,0000,8774,8766,4000,b
0000,0000,0000,0000,0000,0000,8767,8775,8000,c
0000,0000,0000,0000,0000,0000,8778,9666,10000,d
0000,0000,0000,0000,0000,0000,966a,9678,20000,e
0000,0000,0000,0000,0000,0000,967b,967b,80000,f
0000,0000,0000,0000,0000,0000,967e,977a,100000,10
0000,0000,0000,0000,0000,0000,8784,a544,8000,c
0000,0000,0000,0000,0000,0000,a545,8785,10000,d
0000,0000,0000,0000,0000,0000,8787,a555,40000,e
0000,0000,0000,0000,0000,0000,a558,9686,80000,f
0000,0000,0000,0000,0000,0000,968a,b458,100000,10
0000,0000,0000,0000,0000,0000,b45b,969b,400000,11
0000,0000,0000,0000,0000,0000,969e,b55a,800000,12
0000,0000,0000,0000,0000,0000,87b4,a566,20000,d
0000,0000,0000,0000,0000,0000,a567,87b5,40000,e
0000,0000,0000,0000,0000,0000,87b8,b466,80000,f
0000,0000,0000,0000,0000,0000,b46a,96b8,100000,10
0000,0000,0000,0000,0000,0000,96bb,b47b,400000,11
0000,0000,0000,0000,0000,0000,b47e,97ba,800000,12
0000,0000,0000,0000,0000,0000,87e4,a764,40000,e
0000,0000,0000,0000,0000,0000,a765,87e5,80000,f
0000,0000,0000,0000,0000,0000,87e7,a775,200000,10
0000,0000,0000,0000,0000,0000,a778,96e6,400000,11
0000,0000,0000,0000,0000,0000,96ea,b678,800000,12
0000,0000,0000,0000,0000,0000,b67b,96fb,2000000,13
0000,0000,0000,0000,0000,0000,96fe,b77a,4000000,14
0000,0000,0000,0000,0000,0000,87f4,a766,180000,f
0000,0000,0000,0000,0000,0000,a767,87f5,300000,10
0000,0000,0000,0000,0000,0000,87f8,b666,600000,11
0000,0000,0000,0000,0000,0000,b66a,96f8,c00000,12
0000,0000,0000,0000,0000,0000,96fb,b67b,3000000,13
0000,0000,0000,0000,0000,0000,b67e,97fa,6000000,14
0000,0000,0000,0000,0000,0000,8844,c300,1000,a
0000,0000,0000,0000,0000,0000,8854,c302,2000,b
0000,0000,0000,0000,0000,0000,c309,9845,4000,c
0000,0000,0000,0000,0000,0000,984b,d219,8000,d
0000,0000,0000,0000,0000,0000,d21f,995b,10000,e
0000,0000,0000,0000,0000,0000,8874,c322,8000,c
0000,0000,0000,0000,0000,0000,c329,9865,10000,d
0000,0000,0000,0000,0000,0000,986b,d239,20000,e
0000,0000,0000,0000,0000,0000,d23f,997b,40000,f
0000,0000,0000,0000,0000,0000,8884,e100,10000,d
0000,0000,0000,0000,0000,0000,88b4,e122,40000,e
0000,0000,0000,0000,0000,0000,e129,98a5,80000,f
0000,0000,0000,0000,0000,0000,98ab,f039,100000,10
0000,0000,0000,0000,0000,0000,f03f,99bb,200000,11
0000,0000,0000,0000,0000,0000,88e4,e320,80000,f
0000,0000,0000,0000,0000,0000,88f4,e322,300000,10
0000,0000,0000,0000,0000,0000,e329,98e5,600000,11
0000,0000,0000,0000,0000,0000,98eb,f239,c00000,12
0000,0000,0000,0000,0000,0000,f23f,99fb,1800000,13
0000,0000,0000,0000,0000,0000,8b44,c344,4000,b
0000,0000,0000,0000,0000,0000,c345,8b45,8000,c
0000,0000,0000,0000,0000,0000,8b47,c355,20000,d
0000,0000,0000,0000,0000,0000,c358,9a46,40000,e
0000,0000,0000,0000,0000,0000,9a4a,d258,80000,f
0000,0000,0000,0000,0000,0000,d25b,9a5b,200000,10
0000,0000,0000,0000,0000,0000,9a5e,d35a,400000,11
0000,0000,0000,0000,0000,0000,8b54,c346,8000,c
0000,0000,0000,0000,0000,0000,c347,8b55,10000,d
0000,0000,0000,0000,0000,0000,8b58,d246,20000,e
0000,0000,0000,0000,0000,0000,d24a,9a58,40000,f
0000,0000,0000,0000,0000,0000,9a5b,d25b,100000,10
0000,0000,0000,0000,0000,0000,d25e,9b5a,200000,11
0000,0000,0000,0000,0000,0000,8b74,c366,20000,d
0000,0000,0000,0000,0000,0000,c367,8b75,40000,e
0000,0000,0000,0000,0000,0000,8b78,d266,80000,f
0000,0000,0000,0000,0000,0000,d26a,9a78,100000,10
0000,0000,0000,0000,0000,0000,9a7b,d27b,400000,11
0000,0000,0000,0000,0000,0000,d27e,9b7a,800000,12
0000,0000,0000,0000,0000,0000,8b84,e144,40000,e
0000,0000,0000,0000,0000,0000,e145,8b85,80000,f
0000,0000,0000,0000,0000,0000,8b87,e155,200000,10
0000,0000,0000,0000,0000,0000,e158,9a86,400000,11
0000,0000,0000,0000,0000,0000,9a8a,f058,800000,12
0000,0000,0000,0000,0000,0000,f05b,9a9b,2000000,13
0000,0000,0000,0000,0000,0000,9a9e,f15a,4000000,14
0000,0000,0000,0000,0000,0000,8bb4,e166,100000,f
0000,0000,0000,0000,0000,0000,e167,8bb5,200000,10
0000,0000,0000,0000,0000,0000,8bb8,f066,400000,11
0000,0000,0000,0000,0000,0000,f06a,9ab8,800000,12
0000,0000,0000,0000,0000,0000,9abb,f07b,2000000,13
0000,0000,0000,0000,0000,0000,f07e,9bba,4000000,14
0000,0000,0000,0000,0000,0000,8be4,e364,200000,10
0000,0000,0000,0000,0000,0000,e365,8be5,400000,11
0000,0000,0000,0000,0000,0000,8be7,e375,1000000,12
0000,0000,0000,0000,0000,0000,e378,9ae6,2000000,13
0000,0000,0000,0000,0000,0000,9aea,f278,4000000,14
0000,0000,0000,0000,0000,0000,f27b,9afb,10000000,15
0000,0000,0000,0000,0000,0000,9afe,f37a,20000000,16
0000,0000,0000,0000,0000,0000,8bf4,e366,c00000,11
0000,0000,0000,0000,0000,0000,e367,8bf5,1800000,12
0000,0000,0000,0000,0000,0000,8bf8,f266,3000000,13
0000,0000,0000,0000,0000,0000,f26a,9af8,6000000,14
0000,0000,0000,0000,0000,0000,9afb,f27b,18000000,15
0000,0000,0000,0000,0000,0000,f27e,9bfa,30000000,16
0000,0000,0000,0000,0000,0000,8e44,c740,8000,c
0000,0000,0000,0000,0000,0000,8e54,c742,10000,d
0000,0000,0000,0000,0000,0000,c749,9e45,20000,e
0000,0000,0000,0000,0000,0000,9e4b,d659,40000,f
0000,0000,0000,0000,0000,0000,d65f,9f5b,80000,10
0000,0000,0000,0000,0000,0000,8e74,c762,40000,e
0000,0000,0000,0000,0000,0000,c769,9e65,80000,f
0000,0000,0000,0000,0000,0000,9e6b,d679,100000,10
0000,0000,0000,0000,0000,0000,d67f,9f7b,200000,11
0000,0000,0000,0000,0000,0000,8e84,e540,80000,f
0000,0000,0000,0000,0000,0000,8eb4,e562,200000,10
0000,0000,0000,0000,0000,0000,e569,9ea5,400000,11
0000,0000,0000,0000,0000,0000,9eab,f479,800000,12
0000,0000,0000,0000,0000,0000,f47f,9fbb,1000000,13
0000,0000,0000,0000,0000,0000,8ee4,e760,400000,11
0000,0000,0000,0000,0000,0000,8ef4,e762,1800000,12
0000,0000,0000,0000,0000,0000,e769,9ee5,3000000,13
0000,0000,0000,0000,0000,0000,9eeb,f679,6000000,14
0000,0000,0000,0000,0000,0000,f67f,9ffb,c000000,15
0000,0000,0000,0000,0000,0000,8f44,c744,30000,d
0000,0000,0000,0000,0000,0000,c745,8f45,60000,e
0000,0000,0000,0000,0000,0000,8f47,c755,180000,f
0000,0000,0000,0000,0000,0000,c758,9e46,300000,10
0000,0000,0000,0000,0000,0000,9e4a,d658,600000,11
0000,0000,0000,0000,0000,0000,d65b,9e5b,1800000,12
0000,0000,0000,0000,0000,0000,9e5e,d75a,3000000,13
0000,0000,0000,0000,0000,0000,8f54,c746,60000,e
0000,0000,0000,0000,0000,0000,c747,8f55,c0000,f
0000,0000,0000,0000,0000,0000,8f58,d646,180000,10
0000,0000,0000,0000,0000,0000,d64a,9e58,300000,11
0000,0000,0000,0000,0000,0000,9e5b,d65b,c00000,12
0000,0000,0000,0000,0000,0000,d65e,9f5a,1800000,13
0000,0000,0000,0000,0000,0000,8f74,c766,180000,f
0000,0000,0000,0000,0000,0000,c767,8f75,300000,10
0000,0000,0000,0000,0000,0000,8f78,d666,600000,11
0000,0000,0000,0000,0000,0000,d66a,9e78,c00000,12
0000,0000,0000,0000,0000,0000,9e7b,d67b,3000000,13
0000,0000,0000,0000,0000,0000,d67e,9f7a,6000000,14
0000,0000,0000,0000,0000,0000,8f84,e544,300000,10
0000,0000,0000,0000,0000,0000,e545,8f85,600000,11
0000,0000,0000,0000,0000,0000,8f87,e555,1800000,12
0000,0000,0000,0000,0000,0000,e558,9e86,3000000,13
0000,0000,0000,0000,0000,0000,9e8a,f458,6000000,14
0000,0000,0000,0000,0000,0000,f45b,9e9b,18000000,15
0000,0000,0000,0000,0000,0000,9e9e,f55a,30000000,16
0000,0000,0000,0000,0000,0000,8fb4,e566,c00000,11
0000,0000,0000,0000,0000,0000,e567,8fb5,1800000,12
0000,0000,0000,0000,0000,0000,8fb8,f466,3000000,13
0000,0000,0000,0000,0000,0000,f46a,9eb8,6000000,14
0000,0000,0000,0000,0000,0000,9ebb,f47b,18000000,15
0000,0000,0000,0000,0000,0000,f47e,9fba,30000000,16
0000,0000,0000,0000,0000,0000,8fe4,e764,1800000,12
0000,0000,0000,0000,0000,0000,e765,8fe5,3000000,13
0000,0000,0000,0000,0000,0000,8fe7,e775,c000000,14
0000,0000,0000,0000,0000,0000,e778,9ee6,18000000,15
0000,0000,0000,0000,0000,0000,9eea,f678,30000000,16
0000,0000,0000,0000,0000,0000,f67b,9efb,c0000000,17
0000,0000,0000,0000,0000,0000,9efe,f77a,80000000,18
0000,0000,0000,0000,0000,0000,8ff4,e766,9000000,13
0000,0000,0000,0000,0000,0000,e767,8ff5,12000000,14
0000,0000,0000,0000,0000,0000,8ff8,f666,24000000,15
0000,0000,0000,0000,0000,0000,f66a,9ef8,48000000,16
0000,0000,0000,0000,0000,0000,9efb,f67b,20000000,17
0000,0000,0000,0000,0000,0000,f67e,9ffa,40000000,18
0000,0000,0000,0000,0000,0000,b444,8788,400,8
0000,0000,0000,0000,0000,0000,8785,a545,800,9
0000,0000,0000,0000,0000,0000,a547,8795,2000,a
0000,0000,0000,0000,0000,0000,8798,b446,4000,b
0000,0000,0000,0000,0000,0000,b44a,9698,8000,c
0000,0000,0000,0000,0000,0000,969b,b45b,20000,d
0000,0000,0000,0000,0000,0000,b45e,979a,40000,e
0000,0000,0000,0000,0000,0000,b454,878a,800,9
0000,0000,0000,0000,0000,0000,8785,a545,1000,a
0000,0000,0000,0000,0000,0000,a547,8795,4000,b
0000,0000,0000,0000,0000,0000,8798,b446,8000,c
0000,0000,0000,0000,0000,0000,b44a,9698,10000,d
0000,0000,0000,0000,0000,0000,969b,b45b,40000,e
0000,0000,0000,0000,0000,0000,b45e,979a,80000,f
0000,0000,0000,0000,0000,0000,b474,87aa,2000,a
0000,0000,0000,0000,0000,0000,87a5,a565,4000,b
0000,0000,0000,0000,0000,0000,a567,87b5,10000,c
0000,0000,0000,0000,0000,0000,87b8,b466,20000,d
0000,0000,0000,0000,0000,0000,b46a,96b8,40000,e
0000,0000,0000,0000,0000,0000,96bb,b47b,100000,f
0000,0000,0000,0000,0000,0000,b47e,97ba,200000,10
0000,0000,0000,0000,0000,0000,b484,a588,4000,b
0000,0000,0000,0000,0000,0000,a585,a585,8000,c
0000,0000,0000,0000,0000,0000,a587,a595,20000,d
0000,0000,0000,0000,0000,0000,a598,b486,40000,e
0000,0000,0000,0000,0000,0000,b48a,b498,80000,f
0000,0000,0000,0000,0000,0000,b49b,b49b,200000,10
0000,0000,0000,0000,0000,0000,b49e,b59a,400000,11
0000,0000,0000,0000,0000,0000,b4b4,a5aa,10000,c
0000,0000,0000,0000,0000,0000,a5a5,a5a5,20000,d
0000,0000,0000,0000,0000,0000,a5a7,a5b5,80000,e
0000,0000,0000,0000,0000,0000,a5b8,b4a6,100000,f
0000,0000,0000,0000,0000,0000,b4aa,b4b8,200000,10
0000,0000,0000,0000,0000,0000,b4bb,b4bb,800000,11
0000,0000,0000,0000,0000,0000,b4be,b5ba,1000000,12
0000,0000,0000,0000,0000,0000,b4e4,a7a8,20000,d
0000,0000,0000,0000,0000,0000,a7a5,a5e5,40000,e
0000,0000,0000,0000,0000,0000,a5e7,a7b5,100000,f
0000,0000,0000,0000,0000,0000,a7b8,b4e6,200000,10
0000,0000,0000,0000,0000,0000,b4ea,b6b8,400000,11
0000,0000,0000,0000,0000,0000,b6bb,b4fb,1000000,12
0000,0000,0000,0000,0000,0000,b4fe,b7ba,2000000,13
0000,0000,0000,0000,0000,0000,b4f4,a7aa,c0000,e
0000,0000,0000,0000,0000,0000,a7a5,a5e5,180000,f
0000,0000,0000,0000,0000,0000,a5e7,a7b5,600000,10
0000,0000,0000,0000,0000,0000,a7b8,b4e6,c00000,11
0000,0000,0000,0000,0000,0000,b4ea,b6b8,1800000,12
0000,0000,0000,0000,0000,0000,b6bb,b4fb,6000000,13
0000,0000,0000,0000,0000,0000,b4fe,b7ba,c000000,14
0000,0000,0000,0000,0000,0000,b544,878c,800,9
0000,0000,0000,0000,0000,0000,8785,a545,1000,a
0000,0000,0000,0000,0000,0000,a547,8795,4000,b
0000,0000,0000,0000,0000,0000,8798,b446,8000,c
0000,0000,0000,0000,0000,0000,b44a,9698,10000,d
0000,0000,0000,0000,0000,0000,969b,b45b,40000,e
0000,0000,0000,0000,0000,0000,b45e,979a,80000,f
0000,0000,0000,0000,0000,0000,b554,878e,1000,a
0000,0000,0000,0000,0000,0000,878a,b454,2000,b
0000,0000,0000,0000,0000,0000,b45b,969b,4000,c
0000,0000,0000,0000,0000,0000,969e,b55a,8000,d
0000,0000,0000,0000,0000,0000,b574,87ae,4000,b
0000,0000,0000,0000,0000,0000,87aa,b474,8000,c
0000,0000,0000,0000,0000,0000,b47b,96bb,10000,d
0000,0000,0000,0000,0000,0000,96be,b57a,20000,e
0000,0000,0000,0000,0000,0000,b584,a58c,8000,c
0000,0000,0000,0000,0000,0000,a585,a585,10000,d
0000,0000,0000,0000,0000,0000,a587,a595,40000,e
0000,0000,0000,0000,0000,0000,a598,b486,80000,f
0000,0000,0000,0000,0000,0000,b48a,b498,100000,10
0000,0000,0000,0000,0000,0000,b49b,b49b,400000,11
0000,0000,0000,0000,0000,0000,b49e,b59a,800000,12
0000,0000,0000,0000,0000,0000,b5b4,a5ae,20000,d
0000,0000,0000,0000,0000,0000,a5aa,b4b4,40000,e
0000,0000,0000,0000,0000,0000,b4bb,b4bb,80000,f
0000,0000,0000,0000,0000,0000,b4be,b5ba,100000,10
0000,0000,0000,0000,0000,0000,b5e4,a7ac,40000,e
0000,0000,0000,0000,0000,0000,a7a5,a5e5,80000,f
0000,0000,0000,0000,0000,0000,a5e7,a7b5,200000,10
0000,0000,0000,0000,0000,0000,a7b8,b4e6,400000,11
0000,0000,0000,0000,0000,0000,b4ea,b6b8,800000,12
0000,0000,0000,0000,0000,0000,b6bb,b4fb,2000000,13
0000,0000,0000,0000,0000,0000,b4fe,b7ba,4000000,14
0000,0000,0000,0000,0000,0000,b5f4,a7ae,180000,f
0000,0000,0000,0000,0000,0000,a7aa,b4f4,300000,10
0000,0000,0000,0000,0000,0000,b4fb,b6bb,600000,11
0000,0000,0000,0000,0000,0000,b6be,b5fa,c00000,12
0000,0000,0000,0000,0000,0000,b744,87cc,2000,a
0000,0000,0000,0000,0000,0000,87c5,a745,4000,b
0000,0000,0000,0000,0000,0000,a747,87d5,10000,c
0000,0000,0000,0000,0000,0000,87d8,b646,20000,d
0000,0000,0000,0000,0000,0000,b64a,96d8,40000,e
0000,0000,0000,0000,0000,0000,96db,b65b,100000,f
0000,0000,0000,0000,0000,0000,b65e,97da,200000,10
0000,0000,0000,0000,0000,0000,b754,87ce,4000,b
0000,0000,0000,0000,0000,0000,87ca,b654,8000,c
0000,0000,0000,0000,0000,0000,b65b,96db,10000,d
0000,0000,0000,0000,0000,0000,96de,b75a,20000,e
0000,0000,0000,0000,0000,0000,b774,87ee,10000,c
0000,0000,0000,0000,0000,0000,87ea,b674,20000,d
0000,0000,0000,0000,0000,0000,b67b,96fb,40000,e
0000,0000,0000,0000,0000,0000,96fe,b77a,80000,f
0000,0000,0000,0000,0000,0000,b784,a5cc,20000,d
0000,0000,0000,0000,0000,0000,a5c5,a785,40000,e
0000,0000,0000,0000,0000,0000,a787,a5d5,100000,f
0000,0000,0000,0000,0000,0000,a5d8,b686,200000,10
0000,0000,0000,0000,0000,0000,b68a,b4d8,400000,11
0000,0000,0000,0000,0000,0000,b4db,b69b,1000000,12
0000,0000,0000,0000,0000,0000,b69e,b5da,2000000,13
0000,0000,0000,0000,0000,0000,b7b4,a5ee,80000,e
0000,0000,0000,0000,0000,0000,a5ea,b6b4,100000,f
0000,0000,0000,0000,0000,0000,b6bb,b4fb,200000,10
0000,0000,0000,0000,0000,0000,b4fe,b7ba,400000,11
0000,0000,0000,0000,0000,0000,b7e4,a7ec,100000,f
0000,0000,0000,0000,0000,0000,a7e5,a7e5,200000,10
0000,0000,0000,0000,0000,0000,a7e7,a7f5,800000,11
0000,0000,0000,0000,0000,0000,a7f8,b6e6,1000000,12
0000,0000,0000,0000,0000,0000,b6ea,b6f8,2000000,13
0000,0000,0000,0000,0000,0000,b6fb,b6fb,8000000,14
0000,0000,0000,0000,0000,0000,b6fe,b7fa,10000000,15
0000,0000,0000,0000,0000,0000,b7f4,a7ee,600000,10
0000,0000,0000,0000,0000,0000,a7ea,b6f4,c00000,11
0000,0000,0000,0000,0000,0000,b6fb,b6fb,1800000,12
0000,0000,0000,0000,0000,0000,b6fe,b7fa,3000000,13
0000,0000,0000,0000,0000,0000,b844,c388,4000,b
0000,0000,0000,0000,0000,0000,c385,a945,8000,c
0000,0000,0000,0000,0000,0000,a947,c395,20000,d
0000,0000,0000,0000,0000,0000,c398,b846,40000,e
0000,0000,0000,0000,0000,0000,b84a,d298,80000,f
0000,0000,0000,0000,0000,0000,d29b,b85b,200000,10
0000,0000,0000,0000,0000,0000,b85e,d39a,400000,11
0000,0000,0000,0000,0000,0000,b854,c38a,8000,c
0000,0000,0000,0000,0000,0000,c385,a945,10000,d
0000,0000,0000,0000,0000,0000,a947,c395,40000,e
0000,0000,0000,0000,0000,0000,c398,b846,80000,f
0000,0000,0000,0000,0000,0000,b84a,d298,100000,10
0000,0000,0000,0000,0000,0000,d29b,b85b,400000,11
0000,0000,0000,0000,0000,0000,b85e,d39a,800000,12
0000,0000,0000,0000,0000,0000,b874,c3aa,20000,d
0000,0000,0000,0000,0000,0000,c3a5,a965,40000,e
0000,0000,0000,0000,0000,0000,a967,c3b5,100000,f
0000,0000,0000,0000,0000,0000,c3b8,b866,200000,10
0000,0000,0000,0000,0000,0000,b86a,d2b8,400000,11
0000,0000,0000,0000,0000,0000,d2bb,b87b,1000000,12
0000,0000,0000,0000,0000,0000,b87e,d3ba,2000000,13
0000,0000,0000,0000,0000,0000,b884,e188,40000,e
0000,0000,0000,0000,0000,0000,e185,a985,80000,f
0000,0000,0000,0000,0000,0000,a987,e195,200000,10
0000,0000,0000,0000,0000,0000,e198,b886,400000,11
0000,0000,0000,0000,0000,0000,b88a,f098,800000,12
0000,0000,0000,0000,0000,0000,f09b,b89b,2000000,13
0000,0000,0000,0000,0000,0000,b89e,f19a,4000000,14
0000,0000,0000,0000,0000,0000,b8b4,e1aa,100000,f
0000,0000,0000,0000,0000,0000,e1a5,a9a5,200000,10
0000,0000,0000,0000,0000,0000,a9a7,e1b5,800000,11
0000,0000,0000,0000,0000,0000,e1b8,b8a6,1000000,12
0000,0000,0000,0000,0000,0000,b8aa,f0b8,2000000,13
0000,0000,0000,0000,0000,0000,f0bb,b8bb,8000000,14
0000,0000,0000,0000,0000,0000,b8be,f1ba,10000000,15
0000,0000,0000,0000,0000,0000,b8e4,e3a8,200000,10
0000,0000,0000,0000,0000,0000,e3a5,a9e5,400000,11
0000,0000,0000,0000,0000,0000,a9e7,e3b5,1000000,12
0000,0000,0000,0000,0000,0000,e3b8,b8e6,2000000,13
0000,0000,0000,0000,0000,0000,b8ea,f2b8,4000000,14
0000,0000,0000,0000,0000,0000,f2bb,b8fb,10000000,15
0000,0000,0000,0000,0000,0000,b8fe,f3ba,20000000,16
0000,0000,0000,0000,0000,0000,b8f4,e3aa,c00000,11
0000,0000,0000,0000,0000,0000,e3a5,a9e5,1800000,12
0000,0000,0000,0000,0000,0000,a9e7,e3b5,6000000,13
0000,0000,0000,0000,0000,0000,e3b8,b8e6,c000000,14
0000,0000,0000,0000,0000,0000,b8ea,f2b8,18000000,15
0000,0000,0000,0000,0000,0000,f2bb,b8fb,60000000,16
0000,0000,0000,0000,0000,0000,b8fe,f3ba,c0000000,17
0000,0000,0000,0000,0000,0000,bb44,c3cc,10000,c
0000,0000,0000,0000,0000,0000,c3c5,ab45,20000,d
0000,0000,0000,0000,0000,0000,ab47,c3d5,80000,e
0000,0000,0000,0000,0000,0000,c3d8,ba46,100000,f
0000,0000,0000,0000,0000,0000,ba4a,d2d8,200000,10
0000,0000,0000,0000,0000,0000,d2db,ba5b,800000,11
0000,0000,0000,0000,0000,0000,ba5e,d3da,1000000,12
0000,0000,0000,0000,0000,0000,bb54,c3ce,20000,d
0000,0000,0000,0000,0000,0000,c3ca,ba54,40000,e
0000,0000,0000,0000,0000,0000,ba5b,d2db,80000,f
0000,0000,0000,0000,0000,0000,d2de,bb5a,100000,10
0000,0000,0000,0000,0000,0000,bb74,c3ee,80000,e
0000,0000,0000,0000,0000,0000,c3ea,ba74,100000,f
0000,0000,0000,0000,0000,0000,ba7b,d2fb,200000,10
0000,0000,0000,0000,0000,0000,d2fe,bb7a,400000,11
0000,0000,0000,0000,0000,0000,bb84,e1cc,100000,f
0000,0000,0000,0000,0000,0000,e1c5,ab85,200000,10
0000,0000,0000,0000,0000,0000,ab87,e1d5,800000,11
0000,0000,0000,0000,0000,0000,e1d8,ba86,1000000,12
0000,0000,0000,0000,0000,0000,ba8a,f0d8,2000000,13
0000,0000,0000,0000,0000,0000,f0db,ba9b,8000000,14
0000,0000,0000,0000,0000,0000,ba9e,f1da,10000000,15
0000,0000,0000,0000,0000,0000,bbb4,e1ee,400000,10
0000,0000,0000,0000,0000,0000,e1ea,bab4,800000,11
0000,0000,0000,0000,0000,0000,babb,f0fb,1000000,12
0000,0000,0000,0000,0000,0000,f0fe,bbba,2000000,13
0000,0000,0000,0000,0000,0000,bbe4,e3ec,800000,11
0000,0000,0000,0000,0000,0000,e3e5,abe5,1000000,12
0000,0000,0000,0000,0000,0000,abe7,e3f5,4000000,13
0000,0000,0000,0000,0000,0000,e3f8,bae6,8000000,14
0000,0000,0000,0000,0000,0000,baea,f2f8,10000000,15
0000,0000,0000,0000,0000,0000,f2fb,bafb,40000000,16
0000,0000,0000,0000,0000,0000,bafe,f3fa,80000000,17
0000,0000,0000,0000,0000,0000,bbf4,e3ee,3000000,12
0000,0000,0000,0000,0000,0000,e3ea,baf4,6000000,13
0000,0000,0000,0000,0000,0000,bafb,f2fb,c000000,14
0000,0000,0000,0000,0000,0000,f2fe,bbfa,18000000,15
0000,0000,0000,0000,0000,0000,be44,c7c8,20000,d
0000,0000,0000,0000,0000,0000,c7c5,af45,40000,e
0000,0000,0000,0000,0000,0000,af47,c7d5,100000,f
0000,0000,0000,0000,0000,0000,c7d8,be46,200000,10
0000,0000,0000,0000,0000,0000,be4a,d6d8,400000,11
0000,0000,0000,0000,0000,0000,d6db,be5b,1000000,12
0000,0000,0000,0000,0000,0000,be5e,d7da,2000000,13
0000,0000,0000,0000,0000,0000,be54,c7ca,40000,e
0000,0000,0000,0000,0000,0000,c7c5,af45,80000,f
0000,0000,0000,0000,0000,0000,af47,c7d5,200000,10
0000,0000,0000,0000,0000,0000,c7d8,be46,400000,11
0000,0000,0000,0000,0000,0000,be4a,d6d8,800000,12
0000,0000,0000,0000,0000,0000,d6db,be5b,2000000,13
0000,0000,0000,0000,0000,0000,be5e,d7da,4000000,14
0000,0000,0000,0000,0000,0000,be74,c7ea,100000,f
0000,0000,0000,0000,0000,0000,c7e5,af65,200000,10
0000,0000,0000,0000,0000,0000,af67,c7f5,800000,11
0000,0000,0000,0000,0000,0000,c7f8,be66,1000000,12
0000,0000,0000,0000,0000,0000,be6a,d6f8,2000000,13
0000,0000,0000,0000,0000,0000,d6fb,be7b,8000000,14
0000,0000,0000,0000,0000,0000,be7e,d7fa,10000000,15
0000,0000,0000,0000,0000,0000,be84,e5c8,200000,10
0000,0000,0000,0000,0000,0000,e5c5,af85,400000,11
0000,0000,0000,0000,0000,0000,af87,e5d5,1000000,12
0000,0000,0000,0000,0000,0000,e5d8,be86,2000000,13
0000,0000,0000,0000,0000,0000,be8a,f4d8,4000000,14
0000,0000,0000,0000,0000,0000,f4db,be9b,10000000,15
0000,0000,0000,0000,0000,0000,be9e,f5da,20000000,16
0000,0000,0000,0000,0000,0000,beb4,e5ea,800000,11
0000,0000,0000,0000,0000,0000,e5e5,afa5,1000000,12
0000,0000,0000,0000,0000,0000,afa7,e5f5,4000000,13
0000,0000,0000,0000,0000,0000,e5f8,bea6,8000000,14
0000,0000,0000,0000,0000,0000,beaa,f4f8,10000000,15
0000,0000,0000,0000,0000,0000,f4fb,bebb,40000000,16
0000,0000,0000,0000,0000,0000,bebe,f5fa,80000000,17
0000,0000,0000,0000,0000,0000,bee4,e7e8,1000000,12
0000,0000,0000,0000,0000,0000,e7e5,afe5,2000000,13
0000,0000,0000,0000,0000,0000,afe7,e7f5,8000000,14
0000,0000,0000,0000,0000,0000,e7f8,bee6,10000000,15
0000,0000,0000,0000,0000,0000,beea,f6f8,20000000,16
0000,0000,0000,0000,0000,0000,f6fb,befb,80000000,17
0000,0000,0000,0000,0000,0000,befe,f7fa,0,18
0000,0000,0000,0000,0000,0000,bef4,e7ea,6000000,13
0000,0000,0000,0000,0000,0000,e7e5,afe5,c000000,14
0000,0000,0000,0000,0000,0000,afe7,e7f5,30000000,15
0000,0000,0000,0000,0000,0000,e7f8,bee6,60000000,16
0000,0000,0000,0000,0000,0000,beea,f6f8,c0000000,17
0000,0000,0000,0000,0000,0000,f6fb,befb,0,18
0000,0000,0000,0000,0000,0000,befe,f7fa,0,19
0000,0000,0000,0000,0000,0000,bf44,c7cc,c0000,e
0000,0000,0000,0000,0000,0000,c7c5,af45,180000,f
0000,0000,0000,0000,0000,0000,af47,c7d5,600000,10
0000,0000,0000,0000,0000,0000,c7d8,be46,c00000,11
0000,0000,0000,0000,0000,0000,be4a,d6d8,1800000,12
0000,0000,0000,0000,0000,0000,d6db,be5b,6000000,13
0000,0000,0000,0000,0000,0000,be5e,d7da,c000000,14
0000,0000,0000,0000,0000,0000,bf54,c7ce,180000,f
0000,0000,0000,0000,0000,0000,c7ca,be54,300000,10
0000,0000,0000,0000,0000,0000,be5b,d6db,600000,11
0000,0000,0000,0000,0000,0000,d6de,bf5a,c00000,12
0000,0000,0000,0000,0000,0000,bf74,c7ee,600000,10
0000,0000,0000,0000,0000,0000,c7ea,be74,c00000,11
0000,0000,0000,0000,0000,0000,be7b,d6fb,1800000,12
0000,0000,0000,0000,0000,0000,d6fe,bf7a,3000000,13
